Observation.Date,Year,Species,General.Type,eBird.Group,Count,Substrate,Repeat.Observation,Sex,Breeding.Activity,Slough.Water.Elevation..ft.
2023-02-28,2023,Bewick's Wren,Insectivores - Terrestrial,Wrens,1,Vegetation - Shrub,No,,,
2023-02-28,2023,Black-crowned Night-Heron,"Herons, Egrets, Ibis","Herons, Ibis, and Allies",1,Vegetation - Herbaceous,No,,,
2023-02-28,2023,Black-crowned Night-Heron,"Herons, Egrets, Ibis","Herons, Ibis, and Allies",1,Vegetation - Shrub,No,,,
2023-02-28,2023,Black-necked Stilt,Shorebirds,Shorebirds,2,Bare ground,No,,,
2023-02-28,2023,Black Phoebe,Insectivores - Aerial,"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",1,Vegetation - Tree,No,,,
2023-02-28,2023,Black Phoebe,Insectivores - Aerial,"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",1,Vegetation - Herbaceous,No,,,
2023-02-28,2023,Black Phoebe,Insectivores - Aerial,"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",2,Vegetation - Tree,No,,,
2023-02-28,2023,Black Phoebe,Insectivores - Aerial,"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",1,Vegetation - Shrub,No,,,
2023-02-28,2023,Black Phoebe,Insectivores - Aerial,"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",1,Vegetation - Shrub,No,,,
2023-02-28,2023,Black Phoebe,Insectivores - Aerial,"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",1,Vegetation - Herbaceous,No,,,
2023-02-28,2023,Black Phoebe,Insectivores - Aerial,"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",1,Fence,No,,,
2023-02-28,2023,Black Phoebe,Insectivores - Aerial,"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",1,Vegetation - Herbaceous,No,,,
2023-02-28,2023,Blue-gray Gnatcatcher,Insectivores - Terrestrial,Gnatcatchers,2,Vegetation - Tree,No,,,
2023-02-28,2023,Brewer's Blackbird,Omnivores,Blackbirds,1,Flyover,No,,,
2023-02-28,2023,Bushtit,Insectivores - Terrestrial,Penduline-Tits and Long-tailed Tits,1,Vegetation - Shrub,No,,,
2023-02-28,2023,Bushtit,Insectivores - Terrestrial,Penduline-Tits and Long-tailed Tits,8,Vegetation - Shrub,No,,,
2023-02-28,2023,California Towhee,Omnivores,New World Sparrows,2,Vegetation - Shrub,No,,,
2023-02-28,2023,California Towhee,Omnivores,New World Sparrows,2,Bare ground,No,,,
2023-02-28,2023,California Towhee,Omnivores,New World Sparrows,2,Vegetation - Shrub,No,,,
2023-02-28,2023,California Towhee,Omnivores,New World Sparrows,1,Vegetation - Shrub,No,,,
2023-02-28,2023,California Towhee,Omnivores,New World Sparrows,1,,No,,,
2023-02-28,2023,California Towhee,Omnivores,New World Sparrows,1,Vegetation - Shrub,No,,,
2023-02-28,2023,Canada Goose,Waterfowl & Friends,Waterfowl,7,Vegetation - Herbaceous,No,,,
2023-02-28,2023,Cassin's Kingbird,Insectivores - Aerial,"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",1,Fence,No,,,
2023-02-28,2023,Cassin's Kingbird,Insectivores - Aerial,"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",2,Fence,No,,,
2023-02-28,2023,Cassin's Kingbird,Insectivores - Aerial,"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",1,Flyover,No,,,
2023-02-28,2023,Cinnamon Teal,Waterfowl & Friends,Waterfowl,1,Water - Floating,No,,,
2023-02-28,2023,Cinnamon Teal,Waterfowl & Friends,Waterfowl,6,,Yes,,,
2023-02-28,2023,Cinnamon Teal,Waterfowl & Friends,Waterfowl,2,Water - Floating,No,,,
2023-02-28,2023,Cinnamon Teal,Waterfowl & Friends,Waterfowl,2,Water - Wading,No,,,
2023-02-28,2023,Cinnamon Teal,Waterfowl & Friends,Waterfowl,2,Water - Floating,No,,,
2023-02-28,2023,Common Yellowthroat,Warblers,Wood-Warblers,2,Vegetation - Shrub,No,,,
2023-02-28,2023,Common Yellowthroat,Warblers,Wood-Warblers,1,Vegetation - Shrub,No,,,
2023-02-28,2023,Common Yellowthroat,Warblers,Wood-Warblers,1,Vegetation - Herbaceous,No,,,
2023-02-28,2023,Common Yellowthroat,Warblers,Wood-Warblers,1,Vegetation - Shrub,No,,,
2023-02-28,2023,Common Yellowthroat,Warblers,Wood-Warblers,1,Vegetation - Herbaceous,No,,,
2023-02-28,2023,Common Yellowthroat,Warblers,Wood-Warblers,1,Vegetation - Herbaceous,No,,,
2023-02-28,2023,Common Yellowthroat,Warblers,Wood-Warblers,1,Vegetation - Tree,No,,,
2023-02-28,2023,Common Yellowthroat,Warblers,Wood-Warblers,1,Flyover,No,,,
2023-02-28,2023,Common Yellowthroat,Warblers,Wood-Warblers,1,Vegetation - Shrub,No,,,
2023-02-28,2023,Common Yellowthroat,Warblers,Wood-Warblers,2,Vegetation - Tree,No,,,
2023-02-28,2023,Common Yellowthroat,Warblers,Wood-Warblers,1,Vegetation - Herbaceous,No,,,
2023-02-28,2023,Cooper's Hawk,Raptors,"Vultures, Hawks, and Allies",1,Other,No,,,
2023-02-28,2023,Cooper's Hawk,Raptors,"Vultures, Hawks, and Allies",1,Air,No,,,
2023-02-28,2023,Dark-eyed Junco,Seed & Fruit Eaters,New World Sparrows,1,Vegetation - Tree,No,,,
2023-02-28,2023,Downy Woodpecker,Insectivores - Terrestrial,Woodpeckers,1,Vegetation - Tree,No,,,
2023-02-28,2023,Gadwall,Waterfowl & Friends,Waterfowl,2,,No,,,
2023-02-28,2023,Gadwall,Waterfowl & Friends,Waterfowl,4,Water - Floating,No,,,
2023-02-28,2023,Great Blue Heron,"Herons, Egrets, Ibis","Herons, Ibis, and Allies",1,Habitat Feature - Log,No,,,
2023-02-28,2023,Great Egret,"Herons, Egrets, Ibis","Herons, Ibis, and Allies",1,Vegetation - Herbaceous,No,,,
2023-02-28,2023,Greater Yellowlegs,Shorebirds,Shorebirds,2,Water - Wading,No,,,
2023-02-28,2023,Greater Yellowlegs,Shorebirds,Shorebirds,1,Water - Wading,No,,,
2023-02-28,2023,Green-winged Teal,Waterfowl & Friends,Waterfowl,2,Water - Floating,No,,,
2023-02-28,2023,House Finch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",1,Vegetation - Tree,No,,,
2023-02-28,2023,House Finch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",4,Vegetation - Tree,No,,,
2023-02-28,2023,House Finch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",12,Vegetation - Shrub,No,,,
2023-02-28,2023,House Finch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",3,Vegetation - Shrub,No,,,
2023-02-28,2023,House Finch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",15,Vegetation - Tree,No,,,
2023-02-28,2023,House Finch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",2,,No,,,
2023-02-28,2023,House Finch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",1,Vegetation - Tree,No,,,
2023-02-28,2023,House Finch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",2,Vegetation - Herbaceous,No,,,
2023-02-28,2023,House Finch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",2,Vegetation - Tree,No,,,
2023-02-28,2023,House Finch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",2,Air,No,,,
2023-02-28,2023,House Finch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",2,Vegetation - Shrub,No,,,
2023-02-28,2023,House Finch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",1,Vegetation - Shrub,No,,,
2023-02-28,2023,House Finch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",2,Fence,No,,,
2023-02-28,2023,House Finch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",3,Vegetation - Tree,No,,,
2023-02-28,2023,House Finch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",4,Vegetation - Tree,No,,,
2023-02-28,2023,House Finch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",6,Vegetation - Shrub,No,,,
2023-02-28,2023,House Finch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",2,Vegetation - Herbaceous,No,,,
2023-02-28,2023,House Finch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",2,Vegetation - Tree,No,,,
2023-02-28,2023,House Finch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",2,Vegetation - Shrub,No,,,
2023-02-28,2023,House Sparrow,Omnivores,Old World Sparrows,1,Vegetation - Shrub,No,,,
2023-02-28,2023,House Sparrow,Omnivores,Old World Sparrows,1,Vegetation - Shrub,No,,,
2023-02-28,2023,House Sparrow,Omnivores,Old World Sparrows,1,Vegetation - Shrub,No,,,
2023-02-28,2023,Killdeer,Shorebirds,Shorebirds,10,Bare ground,No,,,
2023-02-28,2023,Killdeer,Shorebirds,Shorebirds,1,Bare ground,No,,,
2023-02-28,2023,Killdeer,Shorebirds,Shorebirds,5,Vegetation - Herbaceous,No,,,
2023-02-28,2023,Killdeer,Shorebirds,Shorebirds,11,Bare ground,No,,,
2023-02-28,2023,Killdeer,Shorebirds,Shorebirds,1,Bare ground,No,,,
2023-02-28,2023,Killdeer,Shorebirds,Shorebirds,7,Vegetation - Herbaceous,No,,,
2023-02-28,2023,Killdeer,Shorebirds,Shorebirds,1,Bare ground,No,,,
2023-02-28,2023,Killdeer,Shorebirds,Shorebirds,2,Bare ground,No,,,
2023-02-28,2023,Least Sandpiper,Shorebirds,Shorebirds,16,Mud,Yes,,,
2023-02-28,2023,Least Sandpiper,Shorebirds,Shorebirds,1,Water - Wading,No,,,
2023-02-28,2023,Least Sandpiper,Shorebirds,Shorebirds,24,Bare ground,No,,,
2023-02-28,2023,Lesser Goldfinch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",4,Vegetation - Tree,No,,,
2023-02-28,2023,Lesser Goldfinch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",1,Vegetation - Tree,No,,,
2023-02-28,2023,Lesser Goldfinch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",1,Vegetation - Shrub,No,,,
2023-02-28,2023,Lesser Goldfinch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",3,Vegetation - Shrub,No,,,
2023-02-28,2023,Lincoln's Sparrow,Insectivores - Terrestrial,New World Sparrows,1,Vegetation - Shrub,No,,,
2023-02-28,2023,Lincoln's Sparrow,Insectivores - Terrestrial,New World Sparrows,1,Vegetation - Shrub,No,,,
2023-02-28,2023,Lincoln's Sparrow,Insectivores - Terrestrial,New World Sparrows,1,Bare ground,No,,,
2023-02-28,2023,Long-billed Curlew,Shorebirds,Shorebirds,3,Flyover,No,,,
2023-02-28,2023,Mallard,Waterfowl & Friends,Waterfowl,2,Flyover,No,,,
2023-02-28,2023,Mallard,Waterfowl & Friends,Waterfowl,2,Water - Floating,No,,,
2023-02-28,2023,Mallard,Waterfowl & Friends,Waterfowl,2,Water - Floating,No,,,
2023-02-28,2023,Mallard,Waterfowl & Friends,Waterfowl,2,Water - Floating,No,,,
2023-02-28,2023,Mallard,Waterfowl & Friends,Waterfowl,2,,No,,,
2023-02-28,2023,Mourning Dove,Seed & Fruit Eaters,Pigeons and Doves,3,Vegetation - Tree,No,,,
2023-02-28,2023,Northern Mockingbird,Omnivores,"Catbirds, Mockingbirds, and Thrashers",1,,No,,,
2023-02-28,2023,Northern Shoveler,Waterfowl & Friends,Waterfowl,3,Water - Floating,No,,,
2023-02-28,2023,Northern Shoveler,Waterfowl & Friends,Waterfowl,8,Water - Floating,No,,,5.3
2023-02-28,2023,Northern Shoveler,Waterfowl & Friends,Waterfowl,6,Water - Floating,Yes,,,
2023-02-28,2023,Northern Shoveler,Waterfowl & Friends,Waterfowl,1,Water - Floating,No,,,
2023-02-28,2023,Nuttall's Woodpecker,Insectivores - Terrestrial,Woodpeckers,1,Vegetation - Tree,No,,,
2023-02-28,2023,Oak Titmouse,Insectivores - Terrestrial,"Tits, Chickadees, and Titmice",1,Vegetation - Tree,No,,,
2023-02-28,2023,Orange-crowned Warbler,Warblers,Wood-Warblers,1,Vegetation - Shrub,No,,,
2023-02-28,2023,Pied-billed Grebe,Waterfowl & Friends,Grebes,,,No,,,
2023-02-28,2023,Purple Finch,Seed & Fruit Eaters,"Finches, Euphonias, and Allies",1,Vegetation - Tree,No,,,
2023-02-28,2023,Red-tailed Hawk,Raptors,"Vultures, Hawks, and Allies",1,Flyover,No,,,
2023-02-28,2023,Red-winged Blackbird,Insectivores - Terrestrial,Blackbirds,25,Vegetation - Tree,No,,,
2023-02-28,2023,Red-winged Blackbird,Insectivores - Terrestrial,Blackbirds,1,Flyover,No,,,
2023-02-28,2023,Red-winged Blackbird,Insectivores - Terrestrial,Blackbirds,1,Flyover,No,,,
2023-02-28,2023,Ring-billed Gull,Gulls & Terns,"Gulls, Terns, and Skimmers",10,Flyover,No,,,
2023-02-28,2023,Ring-billed Gull,Gulls & Terns,"Gulls, Terns, and Skimmers",3,Bare ground,No,,,
2023-02-28,2023,Ring-billed Gull,Gulls & Terns,"Gulls, Terns, and Skimmers",1,Flyover,No,,,
2023-02-28,2023,Rock Pigeon (Feral Pigeon),Seed & Fruit Eaters,Pigeons and Doves,11,Flyover,No,,,
2023-02-28,2023,Rock Pigeon (Feral Pigeon),Seed & Fruit Eaters,Pigeons and Doves,1,Building,No,,,
2023-02-28,2023,Ruby-crowned Kinglet,Insectivores - Terrestrial,Kinglets,2,Vegetation - Tree,No,,,
2023-02-28,2023,Ruby-crowned Kinglet,Insectivores - Terrestrial,Kinglets,1,Vegetation - Tree,No,,,
2023-02-28,2023,Ruby-crowned Kinglet,Insectivores - Terrestrial,Kinglets,1,Vegetation - Tree,No,,,
2023-02-28,2023,Ruby-crowned Kinglet,Insectivores - Terrestrial,Kinglets,1,Vegetation - Tree,No,,,
2023-02-28,2023,Ruddy Duck,Waterfowl & Friends,Waterfowl,4,Water - Floating,No,,,
2023-02-28,2023,Savannah Sparrow,Insectivores - Terrestrial,New World Sparrows,7,Vegetation - Herbaceous,No,,,
2023-02-28,2023,Say's Phoebe,Insectivores - Aerial,"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",1,Fence,No,,,
2023-02-28,2023,Say's Phoebe,Insectivores - Aerial,"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",1,Vegetation - Herbaceous,No,,,
2023-02-28,2023,Say's Phoebe,Insectivores - Aerial,"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",1,Vegetation - Shrub,No,,,
2023-02-28,2023,Say's Phoebe,Insectivores - Aerial,"Tyrant Flycatchers: Pewees, Kingbirds, and Allies",2,Vegetation - Herbaceous,No,,,
2023-02-28,2023,Scaly-breasted Munia,Seed & Fruit Eaters,Estrildids,4,Vegetation - Tree,No,,,
2023-02-28,2023,Selasphorus sp.,Hummingbirds,Hummingbirds,1,,No,,,
2023-02-28,2023,Selasphorus sp.,Hummingbirds,Hummingbirds,1,Vegetation - Herbaceous,No,,,
2023-02-28,2023,Selasphorus sp.,Hummingbirds,Hummingbirds,2,Vegetation - Tree,No,,,
2023-02-28,2023,Selasphorus sp.,Hummingbirds,Hummingbirds,1,Vegetation - Tree,No,,,
2023-02-28,2023,Snowy Egret,"Herons, Egrets, Ibis","Herons, Ibis, and Allies",1,Vegetation - Herbaceous,No,,,
2023-02-28,2023,Snowy Egret,"Herons, Egrets, Ibis","Herons, Ibis, and Allies",1,Air,No,,,
2023-02-28,2023,Snowy Egret,"Herons, Egrets, Ibis","Herons, Ibis, and Allies",2,Water - Wading,No,,,
2023-02-28,2023,Song Sparrow,Insectivores - Terrestrial,New World Sparrows,3,,No,,,
2023-02-28,2023,Song Sparrow,Insectivores - Terrestrial,New World Sparrows,1,,No,,,
2023-02-28,2023,Song Sparrow,Insectivores - Terrestrial,New World Sparrows,2,Vegetation - Shrub,No,,,
2023-02-28,2023,Song Sparrow,Insectivores - Terrestrial,New World Sparrows,2,Vegetation - Herbaceous,No,,,
2023-02-28,2023,Song Sparrow,Insectivores - Terrestrial,New World Sparrows,3,Vegetation - Shrub,No,,,
2023-02-28,2023,Song Sparrow,Insectivores - Terrestrial,New World Sparrows,1,Vegetation - Shrub,No,,,
2023-02-28,2023,Song Sparrow,Insectivores - Terrestrial,New World Sparrows,3,Vegetation - Shrub,No,,,
2023-02-28,2023,Song Sparrow,Insectivores - Terrestrial,New World Sparrows,1,Vegetation - Shrub,No,,,
2023-02-28,2023,Song Sparrow,Insectivores - Terrestrial,New World Sparrows,1,Vegetation - Tree,No,,,
2023-02-28,2023,Song Sparrow,Insectivores - Terrestrial,New World Sparrows,2,Vegetation - Herbaceous,No,,,
2023-02-28,2023,Song Sparrow,Insectivores - Terrestrial,New World Sparrows,1,Vegetation - Tree,No,,,
2023-02-28,2023,Song Sparrow,Insectivores - Terrestrial,New World Sparrows,1,Vegetation - Shrub,No,,,
2023-02-28,2023,Song Sparrow,Insectivores - Terrestrial,New World Sparrows,1,Vegetation - Shrub,No,,,
2023-02-28,2023,Song Sparrow,Insectivores - Terrestrial,New World Sparrows,1,Vegetation - Herbaceous,No,,,
2023-02-28,2023,Song Sparrow,Insectivores - Terrestrial,New World Sparrows,2,Bare ground,No,,,
2023-02-28,2023,Song Sparrow,Insectivores - Terrestrial,New World Sparrows,2,,No,,,
2023-02-28,2023,Song Sparrow,Insectivores - Terrestrial,New World Sparrows,2,Vegetation - Shrub,No,,,
2023-02-28,2023,Song Sparrow,Insectivores - Terrestrial,New World Sparrows,,Vegetation - Shrub,No,,,
2023-02-28,2023,Song Sparrow,Insectivores - Terrestrial,New World Sparrows,2,Vegetation - Shrub,No,,,
2023-02-28,2023,Song Sparrow,Insectivores - Terrestrial,New World Sparrows,1,Vegetation - Tree,No,,,
2023-02-28,2023,Turkey Vulture,Raptors,"Vultures, Hawks, and Allies",1,Air,No,,,
2023-02-28,2023,Turkey Vulture,Raptors,"Vultures, Hawks, and Allies",1,Air,No,,,
2023-02-28,2023,Turkey Vulture,Raptors,"Vultures, Hawks, and Allies",1,Flyover,No,,,
2023-02-28,2023,Virginia Rail,Waterfowl & Friends,"Rails, Gallinules, and Allies",1,Vegetation - Herbaceous,No,,,
2023-02-28,2023,Western Bluebird,Insectivores - Terrestrial,Thrushes,2,Other,No,,,
2023-02-28,2023,Western Bluebird,Insectivores - Terrestrial,Thrushes,3,Vegetation - Tree,No,,,
2023-02-28,2023,Western Bluebird,Insectivores - Terrestrial,Thrushes,2,Fence,No,,,
2023-02-28,2023,Western Bluebird,Insectivores - Terrestrial,Thrushes,4,Vegetation - Tree,No,,,
2023-02-28,2023,Western Meadowlark,Insectivores - Terrestrial,Blackbirds,24,Vegetation - Herbaceous,No,,,
2023-02-28,2023,White-crowned Sparrow,Insectivores - Terrestrial,New World Sparrows,5,,No,,,
2023-02-28,2023,White-crowned Sparrow,Insectivores - Terrestrial,New World Sparrows,6,Vegetation - Tree,No,,,
2023-02-28,2023,White-crowned Sparrow,Insectivores - Terrestrial,New World Sparrows,2,Vegetation - Shrub,No,,,
2023-02-28,2023,White-crowned Sparrow,Insectivores - Terrestrial,New World Sparrows,2,Vegetation - Tree,No,,,
2023-02-28,2023,White-crowned Sparrow,Insectivores - Terrestrial,New World Sparrows,8,Vegetation - Herbaceous,No,,,
2023-02-28,2023,White-crowned Sparrow,Insectivores - Terrestrial,New World Sparrows,3,Vegetation - Shrub,No,,,
2023-02-28,2023,White-crowned Sparrow,Insectivores - Terrestrial,New World Sparrows,1,Vegetation - Shrub,No,,,
2023-02-28,2023,White-crowned Sparrow,Insectivores - Terrestrial,New World Sparrows,3,Fence,No,,,
2023-02-28,2023,White-crowned Sparrow,Insectivores - Terrestrial,New World Sparrows,3,Bare ground,No,,,
2023-02-28,2023,White-crowned Sparrow,Insectivores - Terrestrial,New World Sparrows,1,Vegetation - Shrub,No,,,
2023-02-28,2023,White-crowned Sparrow,Insectivores - Terrestrial,New World Sparrows,2,Vegetation - Shrub,No,,,
2023-02-28,2023,White-crowned Sparrow,Insectivores - Terrestrial,New World Sparrows,9,Bare ground,No,,,
2023-02-28,2023,White-crowned Sparrow,Insectivores - Terrestrial,New World Sparrows,2,Vegetation - Shrub,No,,,
2023-02-28,2023,White-crowned Sparrow,Insectivores - Terrestrial,New World Sparrows,1,Vegetation - Shrub,No,,,
2023-02-28,2023,White-crowned Sparrow,Insectivores - Terrestrial,New World Sparrows,5,Bare ground,No,,,
2023-02-28,2023,White-crowned Sparrow,Insectivores - Terrestrial,New World Sparrows,6,Vegetation - Herbaceous,No,,,
2023-02-28,2023,Yellow-rumped Warbler,Warblers,Wood-Warblers,1,Vegetation - Shrub,No,,,
2023-02-28,2023,Yellow-rumped Warbler,Warblers,Wood-Warblers,1,Vegetation - Tree,No,,,
2023-02-28,2023,Yellow-rumped Warbler,Warblers,Wood-Warblers,1,Vegetation - Shrub,No,,,
2023-02-28,2023,Yellow-rumped Warbler,Warblers,Wood-Warblers,1,Vegetation - Herbaceous,No,,,
2023-02-28,2023,Yellow-rumped Warbler,Warblers,Wood-Warblers,3,Vegetation - Tree,No,,,
2023-02-28,2023,Yellow-rumped Warbler,Warblers,Wood-Warblers,2,Vegetation - Tree,No,,,
2023-02-28,2023,Yellow-rumped Warbler,Warblers,Wood-Warblers,1,Vegetation - Tree,No,,,
2023-02-28,2023,Yellow-rumped Warbler,Warblers,Wood-Warblers,3,Vegetation - Herbaceous,No,,,
2023-02-28,2023,Yellow-rumped Warbler,Warblers,Wood-Warblers,1,Vegetation - Herbaceous,No,,,
2023-02-28,2023,Yellow-rumped Warbler,Warblers,Wood-Warblers,1,Vegetation - Shrub,No,,,
2023-02-28,2023,Yellow-rumped Warbler,Warblers,Wood-Warblers,3,Vegetation - Tree,No,,,
2023-02-28,2023,Yellow-rumped Warbler,Warblers,Wood-Warblers,2,Vegetation - Shrub,No,,,
2023-02-28,2023,Yellow-rumped Warbler,Warblers,Wood-Warblers,3,Vegetation - Tree,No,,,
2023-02-28,2023,Yellow Warbler,Warblers,Wood-Warblers,2,Vegetation - Tree,No,,,
2023-03-23,2023,American Avocet,Shorebirds,Shorebirds,2,Mud,No,,,
2023-03-23,2023,American Coot,Waterfowl & Friends,"Rails, Gallinules, and Allies",21,,No,,,
2023-03-23,2023,American Coot,Waterfowl & Friends,"Rails, Gallinules, and Allies",2,Water - Floating,No,,,
2023-03-23,2023,American Coot,Waterfowl & Friends,"Rails, Gallinules, and Allies",1,Water - Floating,No,,,
2023-03-23,2023,American Crow,Omnivores,"Jays, Magpies, Crows, and Ravens",1,Air,No,,,
2023-03-23,2023,American Crow,Omnivores,"Jays, Magpies, Crows, and Ravens",1,Vegetation - Tree,No,,,
2023-03-23,2023,American Crow,Omnivores,"Jays, Magpies, Crows, and Ravens",5,Fence,No,,,
2023-03-23,2023,American Crow,Omnivores,"Jays, Magpies, Crows, and Ravens",1,Air,No,,,
2023-03-23,2023,American Pipit,Insectivores - Terrestrial,Wagtails and Pipits,12,,No,,,
2023-03-23,2023,American Pipit,Insectivores - Terrestrial,Wagtails and Pipits,3,Habitat Feature - Log,No,,,
2023-03-23,2023,American Pipit,Insectivores - Terrestrial,Wagtails and Pipits,1,,No,,,
2023-03-23,2023,American Pipit,Insectivores - Terrestrial,Wagtails and Pipits,15,Vegetation - Herbaceous,No,,,
2023-03-23,2023,American Pipit,Insectivores - Terrestrial,Wagtails and Pipits,12,,No,,,
2023-03-23,2023,American Pipit,Insectivores - Terrestrial,Wagtails and Pipits,4,Vegetation - Herbaceous,No,,,
2023-03-23,2023,American Wigeon,Waterfowl & Friends,Waterfowl,6,Water - Wading,No,,,
2023-03-23,2023,American Wigeon,Waterfowl & Friends,Waterfowl,4,Water - Floating,No,,,
2023-03-23,2023,American Wigeon,Waterfowl & Friends,Waterfowl,1,,No,,,
2023-03-23,2023,American Wigeon,Waterfowl & Friends,Waterfowl,6,Water - Floating,No,,,
2023-03-23,2023,Anna's Hummingbird,Hummingbirds,Hummingbirds,1,Vegetation - Shrub,No,,,
2023-03-23,2023,Anna's Hummingbird,Hummingbirds,Hummingbirds,1,Vegetation - Tree,No,,,
2023-03-23,2023,Anna's Hummingbird,Hummingbirds,Hummingbirds,1,,No,,,
